StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,demo_1,demo_2,demo_3,demo_4,demo_5,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,TAS_21,TAS_22,TAS_23,TAS_24,TAS_25,TAS_26,TAS_27,TAS_28,TAS_29,TAS_30,TAS_31,TAS_32,TAS_33,TAS_34,M5_1,M5_2,M5_3,M5_4,M5_5,M5_6,M5_7,M5_8,M5_9,M5_10,M5_11,M5_12,M5_13,M5_14,M5_15,M5_16,M5_17,M5_18,M5_19,M5_20,M5_21,M5_22,M5_23,M5_24,M5_25,M5_26,M5_27,M5_28,M5_29,M5_30,M5_31,M5_32,M5_33,M5_34,M5_35,M5_36,M5_37,M5_38,M5_39,M5_40,M5_41,M5_42,M5_43,M5_44,M5_45,M5_46,M5_47,M5_48,M5_49,M5_50,Time_1,Time_2,Time_3,GamesGeneral_2,GamesGeneral_3,GamesGeneral_4,GamesGeneral_5,GamesGeneral_6,GamesGeneral_7,GamesGeneral_8,GamesGeneral_9,GamesGeneral_10,GamesGeneral_11,GamesGeneral_12,GamesGeneral_13,GamesGeneral_14,GamesGeneral_15,GamesGeneral_16,GamesGeneral_17,GamesGeneral_18,GamesGeneral_19,GamesGeneral_20,GamesGeneral_21,GamesGeneral_22,GamesGeneral_23,GamesDFS_1,GamesDFS_2,GamesDFS_3,GamesDFS_4,GamesDFS_5,GamesDFS_6,GamesDFS_7,GamesDFS_8,GamesDFS_9,GamesSOARS_1,GamesSOARS_2,GamesSOARS_3,GamesSOARS_4,GamesSOARS_5,GamesSOARS_6,GamesSOARS_7,GamesSOARS_8,GamesSOARS_9,GamesSOARS_10,GamesPresence_2,GamesPresence_3,GamesPresence_4,GamesITC_1,GamesITC_2,GamesITC_3,GamesITC_4,GamesITC_5,GamesITC_6,GamesITC_7,GamesITC_8,GamesITC_9,GamesITC_10,GamesITC_11,GamesITC_12,GamesITC_13,GamesITC_14,GamesITC_15,GamesITC_16,GamesITC_17,GamesITC_18,GamesITC_19,GamesITC_20,GamesITC_21,GamesITC_22,GamesITC_23,GamesITC_24,GamesITC_25,GamesITC_26,GamesITC_27,GamesITC_28,GamesITC_29,GamesITC_30,GamesITC_31,GamesITC_32,GamesITC_33,GamesITC_34,GamesITC_35,GamesITC_36,GamesITC_37,GamesITC_38,GamesITC_39,GamesITC_40,GamesITC_41,GamesITC_42,GamesITC_43,GamesITC_44,MoviesGeneral_2,MoviesGeneral_3,MoviesGeneral_4,MoviesGeneral_5,MoviesGeneral_6,MoviesGeneral_7,MoviesGeneral_8,MoviesGeneral_9,MoviesGeneral_10,MoviesGeneral_11,MoviesGeneral_12,MoviesGeneral_13,MoviesGeneral_14,MoviesGeneral_15,MoviesGeneral_16,MoviesGeneral_17,MoviesGeneral_18,MoviesGeneral_19,MoviesGeneral_20,MoviesGeneral_21,MoviesGeneral_22,MoviesGeneral_23,MoviesDFS_1,MoviesDFS_2,MoviesDFS_3,MoviesDFS_4,MoviesDFS_5,MoviesDFS_6,MoviesDFS_7,MoviesDFS_8,MoviesDFS_9,MoviesSOARS_1,MoviesSOARS_2,MoviesSOARS_3,MoviesSOARS_4,MoviesSOARS_5,MoviesSOARS_6,MoviesSOARS_7,MoviesSOARS_8,MoviesSOARS_9,MoviesSOARS_10,MoviesPresence_2,MoviesPresence_3,MoviesPresence_4,MoviesITC_1,MoviesITC_2,MoviesITC_3,MoviesITC_4,MoviesITC_5,MoviesITC_6,MoviesITC_7,MoviesITC_8,MoviesITC_9,MoviesITC_10,MoviesITC_11,MoviesITC_12,MoviesITC_13,MoviesITC_14,MoviesITC_15,MoviesITC_16,MoviesITC_17,MoviesITC_18,MoviesITC_19,MoviesITC_20,MoviesITC_21,MoviesITC_22,MoviesITC_23,MoviesITC_24,MoviesITC_25,MoviesITC_26,MoviesITC_27,MoviesITC_28,MoviesITC_29,MoviesITC_30,MoviesITC_31,MoviesITC_32,MoviesITC_33,MoviesITC_34,MoviesITC_35,MoviesITC_36,MoviesITC_37,MoviesITC_38,MoviesITC_39,MoviesITC_40,MoviesITC_41,MoviesITC_42,MoviesITC_43,MoviesITC_44,Condition
15/10/2019 20:49,15/10/2019 21:09,0,100,1186,1,15/10/2019 21:09,R_3Du2QBlFm7bZDWa,NA,anonymous,EN,3,2,3,usa,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,2,2,2,3,3,5,2,4,4,2,2,1,2,2,4,3,4,3,3,4,4,2,4,1,2,3,3,1,4,4,4,2,4,2,4,4,4,4,4,4,1,1,4,4,4,3,4,5,4,Mario cart,Racing,Mario kart is a racing game which you can play either alone or with friends.,6,7,NA,NA,NA,1,NA,NA,1,1,NA,Mario,Good,Racing against others,4,4,6,6,6,4,3,4,4,5,4,5,3,4,4,5,5,6,5,4,5,5,5,5,6,6,6,4,2,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,2,4,4,3,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,The conjuring,Horror,"There is a family, moving to the remote location and strange things start to happen. They find out that house was haunted, the entity takes over the mom and their struggle begins.",4.9,15,1,NA,1,1,NA,NA,1,1,1,The female lead,Good,To protect her family.,5,4,5,5,3,4,3,4,4,5,4,5,4,4,4,4,6,6,3,4,6,6,6,4,6,6,6,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,1
15/10/2019 20:40,15/10/2019 21:14,0,100,2065,1,15/10/2019 21:14,R_2DP3HP4egKk7TY7,NA,anonymous,EN,2,1,3,usa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,1,1,3,5,5,1,5,1,5,3,1,1,1,5,3,5,3,1,5,5,1,5,1,3,1,3,1,3,1,3,1,3,1,5,5,5,3,3,5,1,1,5,3,5,1,3,3,3,PlayerUnknown's Battlegrounds.,Shooter/battle royale.,You have to remain within the circle while also trying to stay alive while doing so. The last person to survive wins the game.,7,20,NA,NA,NA,1,NA,NA,NA,NA,1,I dont have a favorite main character.,Neither.,The objective is to stay alive.,1,1,1,1,1,5,3,5,5,5,5,5,1,5,1,7,7,4,7,1,4,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,The fast and the furious.,Action.,Its about street racing.,2,4,NA,NA,NA,1,NA,NA,NA,1,NA,"Paul Walker would be one of my favorite main characters. He's intellegent, cool, calm, and a great driver.",Good.,Illegal street racing.,4,1,1,1,1,5,3,5,5,5,5,1,1,5,1,7,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2
15/10/2019 20:56,15/10/2019 21:19,0,100,1357,1,15/10/2019 21:19,R_vjXYGIGVYjudJJL,NA,anonymous,EN,3,1,3,usa,4,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,5,2,2,3,3,2,4,1,4,2,2,4,3,3,4,3,5,2,4,4,4,4,2,3,4,2,2,2,4,2,5,2,3,3,4,2,4,2,2,3,5,1,3,2,3,2,3,3,2,2,4,4,4,Super Mario Brothers the lost levels I recently began playing games i played as a kid again However i love games that immerse me in a story so I can feel the stry and really be involved,Action,You have to rescue a princess from a evil lizard. Every board is more and more active and the story is she is at the end of the game,4.2,20,NA,NA,NA,1,NA,NA,1,NA,NA,Luiji he is the brother of mario and a underdog because he is only doing the adventure for his brother mario who is in love with princess,He is a good character,to try and help mario pass boards so they can save the princess,5,4,6,6,4,4,4,5,5,5,4,5,5,5,5,5,6,6,6,6,5,6,6,2,7,7,7,4,2,3,4,4,4,4,4,5,5,4,4,4,5,4,2,3,4,4,2,4,4,5,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,5,4,4,5,1,4,The new Rambo movie last blodd,Action adventure,Rambo goes to get revenge for his adopted daughters murder by a drug cartel,5,21,NA,NA,NA,NA,1,NA,NA,1,NA,Rambo a loner who is always put in difficult situations and has to fight after people mess things up,He is good and is a reluctant fighter who struggles with what he has to do,He has to go and get revenge for what they di to her. He wants them to feel his pain,6,5,7,7,7,5,5,5,5,5,5,1,5,5,6,6,7,6,7,2,6,6,2,2,6,6,7,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,5,5,1,5,5,5,5,5,5,1,5,3,5,5,1,3,5,3,4,5,5,5,4,4,5,1,5,1
15/10/2019 21:09,15/10/2019 21:22,0,100,789,1,15/10/2019 21:22,R_2EgSBAVDBJKHNo3,NA,anonymous,EN,2,1,2,usa,3,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,5,4,4,1,1,1,1,3,4,5,1,5,1,5,1,1,1,1,5,3,5,1,1,4,5,1,5,1,1,1,1,1,5,1,4,1,5,1,5,5,4,5,5,5,1,1,4,4,5,1,3,5,5,Overwatch.,First person shooter,The main point of the game is to control the point of the map. There are many characters with different skills to choose from.,7,8,NA,NA,NA,NA,NA,1,NA,NA,1,My favorite main character in the game is Soldier 76. He is an older man that looks like he was in the military or army. He is somewhat of the leader in the game.,I think the character is definitely good. The reason is because he wants to do well in the world of the game.,"This character, like all the other characters, are required to hold a point until it turns their team's color.",2,2,6,6,6,5,1,5,5,5,5,4,2,5,4,4,3,5,3,5,4,4,6,3,7,7,7,1,2,4,4,4,4,4,4,5,4,4,4,4,4,4,2,4,4,4,2,4,4,3,4,4,2,2,3,4,4,4,2,4,4,3,2,5,4,3,4,4,4,1,4,The recent movie that i just watched and enjoyed is Euphoria.,"The genre of this show is ""drama,teen,mystery""","It's about a group of high school students and what they have to deal with as teenagers. Including sex , drugs, and just drama in general.",5,3,NA,NA,NA,1,NA,NA,NA,1,NA,"My favorite main character is Nate. Even though  he is a bad guy, i can genuinely feel waht he is feeling. I can understand what he is doing through and how tough it is to have a dysfunctional family.",The character is definitely bad. He really tries to sabotage the life of the other high school students.,This character is required to find themselves i think. He starts off bad but i think he eventually will realize what he is and become somewhat good.,5,3,5,5,5,5,1,5,5,5,5,5,2,5,4,4,4,5,3,6,5,5,4,2,4,5,5,2,2,4,4,4,4,4,4,4,4,4,4,2,5,4,2,4,2,3,1,3,3,3,4,3,4,2,3,4,4,4,2,3,3,3,3,4,5,4,4,4,4,1,4,2
15/10/2019 21:00,15/10/2019 21:25,0,100,1487,1,15/10/2019 21:25,R_5byHgT0rmuuRdjr,NA,anonymous,EN,3,2,2,usa,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,5,5,5,1,1,1,1,1,5,5,1,5,4,3,1,1,5,1,5,1,5,1,1,3,3,3,3,1,2,1,5,1,4,1,5,3,4,1,3,5,5,3,5,4,4,1,5,1,5,1,4,4,4,tomb raider,adventure,you are an explorer and you search the game and discover and wfigure out the puzzle of the game world to move on,4.1,6,NA,NA,NA,1,NA,NA,NA,1,NA,lara,good,fight and figure out the puzzle of the world to move on to the next level or area,2,2,4,3,3,5,4,4,5,5,4,2,3,3,3,6,4,5,5,4,5,5,4,3,5,5,4,3,1,4,3,4,4,4,4,4,3,4,3,3,4,4,2,4,3,3,1,3,3,4,3,3,3,2,3,2,4,4,1,3,3,4,4,3,4,3,3,3,3,1,3,all rise,drama,lady is a new judge and she oversees trials and goes deeper into the situation than required,1.1,1,NA,NA,NA,1,NA,NA,NA,1,NA,the judge,good,be a judge,4,1,1,1,1,3,3,4,4,4,4,4,3,3,3,5,4,5,5,4,5,4,4,2,4,5,4,1,1,2,3,4,4,3,3,4,3,3,3,2,3,3,1,3,3,1,1,3,3,4,3,1,3,1,3,1,3,3,1,2,2,3,4,3,4,2,2,1,2,1,2,1
15/10/2019 20:54,15/10/2019 21:33,0,100,2294,1,15/10/2019 21:33,R_3MRtmSIKeVZPhk7,NA,anonymous,EN,4,1,1,usa,2,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,4,4,1,4,2,4,1,1,2,4,4,2,2,2,2,4,2,4,2,5,2,2,4,4,1,2,4,4,3,3,3,2,4,2,4,4,4,2,5,5,4,5,4,4,2,2,4,4,4,2,3,4,4,Total War Shogun,Strategy,"Control clans of the past and play out conflicts with battles, trade deals. use weapons, transportation, routes",5,10,NA,NA,1,NA,NA,NA,1,NA,NA,Satsuma,not good or bad,win the war,6,4,6,6,6,4,3,4,4,4,4,4,4,4,3,6,6,6,6,3,6,6,4,3,6,6,6,2,3,4,4,4,4,5,5,4,5,5,5,4,5,5,2,4,4,4,2,4,4,4,4,4,4,2,3,4,4,5,2,4,4,3,4,4,5,4,4,4,4,2,5,Marianne,Horror series,A horror writer goes back to her old town and is being haunted by an evil witch spirit in her dreams it is also messing with her and her friends and family,4,8,NA,NA,1,NA,NA,NA,1,1,NA,Emma,good,stop the witch from her novels from coming to life and killing everyone,2,2,3,2,2,3,3,3,3,4,3,4,4,3,4,4,4,5,3,5,4,6,5,4,6,5,4,3,2,3,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,2,4,4,4,4,3,3,2,2,2,4,4,2,4,3,3,4,4,4,2,4,2,2,2,4,1
15/10/2019 21:21,15/10/2019 21:34,0,100,819,1,15/10/2019 21:34,R_2QSatFkw227Pqc9,NA,anonymous,EN,2,1,2,usa,3,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,5,4,2,4,2,4,4,1,2,2,2,4,4,2,2,4,2,2,4,4,4,1,4,3,3,1,2,4,2,4,2,4,3,2,4,1,4,2,2,4,3,3,4,4,2,4,4,4,3,3,2,4,2,Madden 2020,Sports,It is a game simulating the NFL and its games through seasons and individual matchups.,2.1,8,NA,NA,NA,1,NA,NA,1,NA,NA,"Kyler Murray - he is a fast, athletic and young QB with a lot of upside.",The character is good - he is bringing a new edge to the game of football and helping his teammates exceed expectations.,"The character is required to lead his offense and throw the ball to receivers, as wells hand off to running backs.",2,1,3,5,5,4,4,4,4,5,5,4,4,3,3,6,6,6,5,6,3,6,5,2,5,5,5,2,2,3,3,4,2,4,4,4,3,2,4,2,4,4,3,3,4,4,3,3,4,4,4,4,4,2,2,4,4,4,3,3,3,4,4,4,4,3,4,3,4,2,4,Barry.,Dramedy,It stars a depressed hitman looking to get out of that line of work and move into acting. The character has a desire to live a normal life and does not want to hurt people any further.,2.2,11,NA,NA,NA,1,NA,NA,1,NA,NA,I enjoy Hank - he's an over-the-top comedy character. His character is that of a Chechen crime family member who is not fit for the role and is often screwing up.,He is more good although he clearly has a dark side. His role is that of someone caught up in a role that he does not truly want or which fits him and his personality.,The character is required to lead the crime syndicate he has been tasked with by his family despite his own reservations and unsuitability for the role itself.,2,2,2,1,1,5,4,4,4,3,4,2,2,4,2,5,5,5,5,2,5,5,2,4,2,2,2,2,3,3,4,4,3,4,4,2,3,3,4,2,4,3,2,4,4,4,3,4,4,3,4,4,4,2,3,4,3,4,2,4,4,4,4,3,4,4,3,4,4,2,3,2
15/10/2019 21:18,15/10/2019 21:36,0,100,1066,1,15/10/2019 21:36,R_DG0fEwzLMs3QQ8h,NA,anonymous,EN,2,1,1,usa,3,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,5,4,1,2,4,1,5,5,2,2,4,2,4,2,2,2,4,1,2,1,2,2,4,2,2,4,2,4,2,2,5,1,4,1,2,4,2,4,1,4,4,1,4,4,4,2,4,2,2,2,3,5,4,Final Fantasy 14,MMO RPG,Your character is The Warrior of Light and is trying to save the world.,7,70,NA,NA,NA,NA,NA,1,1,NA,NA,My character(Customized character),Good,Level up to get better gear and stats.,6,7,7,7,7,5,3,3,4,5,3,3,5,5,6,3,5,3,3,5,5,7,6,3,7,7,7,4,1,5,5,5,5,5,5,5,5,5,5,5,5,4,1,4,4,4,1,4,4,5,5,4,3,1,5,3,5,5,1,4,3,4,5,5,5,5,4,4,4,1,5,The Boys,Super Hero/Action,"It's a TV show about the darker side of Super Heroes with a more realistic approach, treating them like modern celebrities and the scandals that come with it.",4,16,NA,NA,NA,1,NA,NA,NA,1,NA,Homelander,He is definitely bad.,He's the antagonist.  He's required to be an upstanding hero but has a dark side.,1,1,6,5,6,5,3,3,5,5,5,5,5,5,6,3,5,3,3,5,5,6,5,3,3,4,4,5,4,5,5,5,5,4,4,5,4,4,3,3,4,4,2,4,3,3,1,3,3,4,4,2,2,2,4,2,5,4,1,4,3,4,5,4,5,3,3,2,2,1,2,2
15/10/2019 21:00,15/10/2019 21:38,0,100,2232,1,15/10/2019 21:38,R_1K8YVMrHTiZpBu4,NA,anonymous,EN,3,1,3,usa,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,5,3,4,4,1,1,1,3,4,4,4,5,3,1,3,4,1,4,1,3,3,3,5,1,5,5,5,3,1,5,3,3,1,5,1,4,3,3,5,3,3,5,5,3,1,5,5,5,1,4,5,4,dc universe,action,dc comic characters fighting each other,5,21,NA,1,1,1,NA,NA,1,1,1,Wonder Woman,mostly bad im pretty sure,Stay alive is the main goal of the game,6,4,3,4,3,5,5,3,4,3,3,3,5,3,1,4,4,4,5,5,7,6,1,5,7,7,5,1,1,4,3,3,3,4,5,3,3,4,3,4,5,4,5,4,3,4,1,2,2,3,2,3,3,3,3,3,3,4,5,3,3,4,5,4,3,3,4,5,4,3,2,jumanji,fantasy,its a story about a board game that sucks some kids into it,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,its a kid who gets stuck in the board game and grows up and then trys to get out,good,he is required to survive,5,6,7,5,4,5,3,5,4,3,3,4,3,4,4,4,4,4,5,4,4,4,1,4,4,5,6,4,2,1,4,2,2,2,1,3,4,3,2,1,3,3,4,5,4,3,1,2,2,2,3,3,3,1,2,4,4,5,1,1,1,3,3,2,2,2,3,2,2,1,1,1
15/10/2019 21:10,15/10/2019 21:39,0,100,1729,1,15/10/2019 21:39,R_1jB2YgRrXfw0hH8,NA,anonymous,EN,2,1,2,usa,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,2,4,3,2,1,4,2,4,2,4,5,5,4,5,5,4,5,3,5,4,2,2,5,3,4,5,1,1,1,2,2,3,5,1,4,2,4,4,1,3,3,5,1,2,1,1,4,3,5,4,World of Warcraft,MMORPG,"The Horde and Alliance are at war with each other and while this is going on, several problems occur in the world that we must face and defeat to save the world of Azeroth.",7,40,NA,NA,NA,NA,NA,1,NA,NA,1,"Illidan Stormrage.  He is misunderstood at first.  We think he is a bad guy and have to defeat him.  However, later on we eventually see his real plan and intention and becomes an ally.  He is strong and amazing.",He is good for sure.  He ends up sacrificing him to be a jailer for some bad guys.,"He eventually becomes the jailer for some corrupt titans.  He ensures they do not escape, but this means that he is essentially jailed as well.  Before that, he lead many battles and was a key player i the fall of the Burning Legion.",5,2,6,4,7,5,4,5,5,5,5,4,5,5,2,6,6,7,7,2,6,7,2,1,6,7,7,4,2,5,5,5,5,5,5,5,4,4,5,4,5,5,1,5,4,4,1,4,4,5,5,4,3,2,2,5,4,4,1,4,4,2,4,4,5,4,4,4,4,1,5,Stranger Things,Sci-Fi,"A small town is the center of government science experiments and a small girl, who is one of these experiments, is able to break free.  She has special mind powers and eventually friends a group of boys and they go on adventures trying to figure out what is going on while the government looks for her.",4,22,NA,NA,NA,1,NA,NA,1,NA,NA,Her name is Eleven.  She is the experiment with special powers.  She is smart and quiet but powerful.,She is good for sure.,She is evading the government and has answers to many mysteries.  She protects her friends and helps them find answers to the things going on.,5,2,4,3,6,3,4,3,4,3,3,3,4,3,3,5,5,5,6,5,5,6,2,2,4,5,4,3,2,4,4,4,4,4,3,4,3,4,4,3,5,3,2,4,4,3,1,4,3,4,3,3,3,2,2,2,3,3,1,4,3,2,3,4,4,3,3,3,3,1,3,1
15/10/2019 21:00,15/10/2019 21:39,0,100,2324,1,15/10/2019 21:39,R_ByWobi0UdMOHN6x,NA,anonymous,EN,4,2,2,usa,2,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5,5,1,4,4,1,5,1,1,1,5,4,4,1,1,4,5,1,4,5,1,4,1,2,1,4,1,5,1,4,5,2,2,1,4,4,2,1,1,4,5,1,4,2,5,1,4,1,1,1,4,5,5,PS1 Dukes of Hazzard,Racing,It involves being on of the dukes who try to evade the sheriff and boss Hogg.,3,4,NA,NA,NA,1,NA,NA,1,NA,NA,"My favorite is bo Duke who along with Luke and Daisy and uncle Jesse try to stay out of trouble and keep their distance from the sheriff and boss Hogg. Bo Duke is strong, witty and likeable.",I feel he is more good because he does not intentionally harm others. He does not have evil goals. He cares about others and his family.,He races through Hazzard county trying to evade the sheriff who is always looking to arrest him and the other dukes.,5,2,6,5,4,4,4,4,4,4,4,4,5,4,2,6,6,6,6,2,6,6,2,2,7,6,7,4,2,4,4,4,4,4,4,4,4,4,4,4,5,4,2,3,4,4,2,4,3,4,4,4,4,2,2,3,4,4,2,4,4,2,4,4,4,4,4,4,4,2,4,Game of Thrones.,Fantasy,It involves several people vying for the Iron Throne to rule the seven kingdoms.,7,7,NA,NA,NA,1,NA,NA,1,1,NA,"My favorite character is the Hound- Sandor Clegane. I went from strongly disliking him in the first season to cheering for him in the final season as he battled his brother. He has a really good character Arc. He is strong and a loner. He looks out for himself. In the last few seasons he started to care about others, I feel.","He started off bad, but in the end his character became good and I feel he died a hero.","He started off protecting Prince Jeffrey. Then he decided to leave the Lannisters and Kings Landing and set off on his hounf. Along the way, he holds Arya Stark think ng to return her to her mother. However, things happen. Eventually the hound joins forces with the good who are trying to overtake evil cersi and the Lannisters so danerys Targaryen can take the throne. In the final battle, he fights his brother to both their deaths",5,2,5,4,5,3,4,4,4,4,4,4,3,4,2,6,6,6,6,2,6,6,2,2,6,6,7,5,2,4,5,5,4,4,4,5,4,4,4,4,5,4,2,4,4,4,2,4,4,4,4,4,3,2,4,3,4,4,2,4,4,4,4,4,5,2,4,4,4,2,4,2
15/10/2019 21:05,15/10/2019 21:39,0,100,2083,1,15/10/2019 21:39,R_3OiTqqCpvPWEzSl,NA,anonymous,EN,1,1,1,usa,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,4,4,4,3,2,2,2,4,3,4,1,4,3,4,1,2,5,2,4,1,4,3,2,4,4,4,4,1,2,1,5,1,4,1,5,3,3,2,3,5,5,2,4,4,4,1,4,3,3,2,3,4,5,Guild Wars 2,"MMORPG, Action, Adventure,, Fantasy","There are multiples, but the current main plot, is there are 5 races that are working together to battle a bad character who is trying to take over. And we have to work hard to complete events before doing so, or else we would fail.",7,1,NA,NA,NA,NA,NA,1,1,1,1,"My character, short, sharp teeth, kind of looks like a mouse with large ears, and 3 sharp toes.","He is good, he is working with others to overcome a challenge. He is kind to his friends and always makes sure they are safe when in danger, and is willing to help when they need help.","Gather the groups of factions and have them settle on a single goal, and then have them work toward completing the goal. He leads them, and they follow, but he also allows his followers to discuss actions to take and dangers that are possible.",6,4,6,6,5,4,3,3,4,4,4,3,4,4,2,6,5,6,6,2,5,4,2,1,7,6,6,5,1,4,5,5,5,4,5,4,5,5,5,5,5,5,1,5,5,5,1,5,5,4,5,3,4,1,3,5,5,5,1,4,4,4,4,4,5,4,5,4,4,1,5,The Blacklist,"Crime Drama, Action, Mystery","Law enforcement works together with Raymond, Reddington to capture criminals while working with a new FBI profiler. He does this with agreement in exchange for immunity from prosecution.",7,7,NA,1,NA,NA,NA,NA,1,NA,NA,"Raymon Reddington, a main character who is working with law enforcement in exchange for immunity protection. He is an older gentleman who has connections with other criminals, and he has compiled a list of the most dangerous criminals over time.","I feel that he is a bad guy, trying to act nice, he often knows more than he says and isn't afraid to get his hands or friends hands dirty to profit him. He gives an impression to others that he is good though since he is helping them capture a dangerous criminal. He also has secrets that he keeps in a very small circle and is hiding the truth from others who try to find out what that secret is.",He is required to share key information about dangerous criminals with law enforcement to capture them. He often only shares information in a way that allows him to profit or do something that is not part of what the law enforcement want to be doing.,1,1,3,3,2,3,2,2,2,2,2,4,3,3,5,5,3,5,4,4,6,6,4,2,6,6,3,5,2,4,5,5,5,4,4,4,3,4,5,4,5,4,1,5,5,4,1,5,4,5,5,3,5,2,4,4,4,5,1,5,4,4,4,3,5,2,5,4,3,1,5,2
15/10/2019 21:24,15/10/2019 21:40,0,100,943,1,15/10/2019 21:40,R_3KuvRmtEjRjAmP2,NA,anonymous,EN,2,1,2,usa,2,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2,1,2,5,4,1,1,5,5,4,4,4,1,4,5,2,4,2,4,1,5,2,4,4,4,4,5,2,5,1,5,1,4,1,5,4,3,1,4,4,5,2,4,4,5,1,5,4,4,1,3,4,4,Dragon Quest XI,RPG,You play as the titular Luminary who is on a quest to save mankind from the evil Mordegan.,7,25,NA,NA,NA,1,NA,NA,1,NA,1,The luminary is a voiceless generic human born of noble stock.,He is a paragon of good.,Adventure across the planet with a coterie of companions to acquire artifacts to fight Mordegan.,6,5,5,2,4,5,2,4,5,4,5,5,2,3,1,6,6,6,6,2,6,6,2,2,3,2,2,4,2,4,4,5,5,4,4,4,4,4,4,2,4,4,2,4,4,1,1,2,2,5,4,2,4,1,2,2,4,4,1,1,1,1,4,4,4,4,4,4,4,1,4,Person of Interest,Drama,The two protagonists utilize an AI that predicts crime in order to prevent or mitigate that crime.,7,15,NA,NA,NA,1,NA,1,1,NA,NA,"Reese is a former CIA operative. He's very level headed, which I appreciate.",Definitely good.,Generally he follows people and tries to uncover plots intended to hurt them.,3,5,3,2,5,5,2,4,5,5,5,5,2,3,1,2,2,6,2,6,6,6,6,1,2,2,2,4,1,4,4,4,4,4,4,4,1,4,4,1,5,4,1,4,1,1,1,4,2,4,1,1,4,1,1,1,4,4,1,4,1,1,4,1,5,1,1,1,1,1,1,1
